Acc Z,Labels,Acc Z,Labels,Acc Z,Labels,Acc Z,Labels,Acc Z,Labels,Acc Z,Labels,Acc Z,Labels,Acc Z,Labels
-0.46875,Postural Transition,-0.25,Walking,,,-0.09375,Postural Transition,,,0.09375,Sitting,-0.390625,Walking,,
-0.484375,Postural Transition,-0.203125,Walking,,,-0.09375,Postural Transition,,,0.09375,Sitting,-0.390625,Walking,,
-0.46875,Postural Transition,-0.15625,Walking,,,-0.109375,Postural Transition,,,0.09375,Sitting,-0.390625,Walking,,
-0.46875,Postural Transition,-0.109375,Walking,,,-0.140625,Postural Transition,,,0.09375,Sitting,-0.390625,Walking,,
-0.453125,Postural Transition,-0.09375,Walking,,,-0.140625,Postural Transition,,,0.09375,Sitting,-0.40625,Walking,,
-0.421875,Postural Transition,-0.09375,Walking,,,-0.109375,Postural Transition,,,0.09375,Sitting,-0.40625,Walking,,
-0.40625,Postural Transition,-0.09375,Walking,,,-0.109375,Postural Transition,,,0.09375,Sitting,-0.40625,Walking,,
-0.421875,Postural Transition,-0.078125,Walking,,,-0.109375,Postural Transition,,,0.09375,Sitting,-0.375,Walking,,
-0.453125,Postural Transition,-0.09375,Walking,,,-0.046875,Postural Transition,,,0.09375,Sitting,-0.375,Walking,,
-0.453125,Postural Transition,-0.078125,Walking,,,-0.046875,Postural Transition,,,0.09375,Sitting,-0.375,Walking,,
-0.5,Postural Transition,-0.0625,Walking,,,-0.015625,Postural Transition,,,0.09375,Sitting,-0.375,Walking,,
-0.5625,Postural Transition,-0.078125,Walking,,,-0.046875,Postural Transition,,,0.078125,Sitting,-0.359375,Walking,,
-0.546875,Postural Transition,-0.09375,Walking,,,-0.109375,Postural Transition,,,0.09375,Sitting,-0.359375,Walking,,
-0.515625,Postural Transition,-0.109375,Walking,,,-0.140625,Postural Transition,,,0.09375,Sitting,-0.359375,Walking,,
-0.515625,Postural Transition,-0.125,Walking,,,-0.21875,Postural Transition,,,0.09375,Sitting,-0.375,Walking,,
-0.5625,Postural Transition,-0.109375,Walking,,,-0.265625,Postural Transition,,,0.09375,Sitting,-0.375,Walking,,
-0.53125,Postural Transition,-0.046875,Walking,,,-0.21875,Postural Transition,,,0.09375,Sitting,-0.375,Walking,,
-0.5,Postural Transition,-0.078125,Walking,,,-0.15625,Postural Transition,,,0.09375,Sitting,-0.375,Walking,,
-0.5,Postural Transition,-0.0625,Walking,,,-0.1875,Postural Transition,,,0.09375,Sitting,-0.375,Walking,,
-0.53125,Postural Transition,-0.03125,Walking,,,-0.25,Postural Transition,,,0.09375,Sitting,-0.375,Walking,,
-0.53125,Postural Transition,-0.03125,Walking,,,-0.25,Postural Transition,,,0.078125,Sitting,-0.390625,Walking,,
-0.53125,Postural Transition,-0.015625,Walking,,,-0.25,Postural Transition,,,0.09375,Sitting,-0.359375,Walking,,
-0.515625,Postural Transition,-0.015625,Walking,,,-0.265625,Postural Transition,,,0.09375,Sitting,-0.359375,Walking,,
-0.515625,Postural Transition,-0.03125,Walking,,,-0.28125,Postural Transition,,,0.078125,Sitting,-0.375,Walking,,
-0.546875,Postural Transition,-0.0625,Walking,,,-0.28125,Postural Transition,,,0.09375,Sitting,-0.34375,Walking,,
-0.578125,Postural Transition,-0.046875,Walking,,,-0.28125,Postural Transition,,,0.09375,Sitting,-0.390625,Walking,,
-0.546875,Postural Transition,-0.0625,Walking,,,-0.265625,Postural Transition,,,0.09375,Sitting,-0.546875,Walking,,
-0.515625,Postural Transition,-0.078125,Walking,,,-0.25,Postural Transition,,,0.09375,Sitting,-0.5625,Walking,,
-0.515625,Postural Transition,-0.0625,Walking,,,-0.21875,Postural Transition,,,0.09375,Sitting,-0.453125,Walking,,
-0.515625,Postural Transition,-0.03125,Walking,,,-0.21875,Postural Transition,,,0.09375,Sitting,-0.421875,Walking,,
-0.5625,Postural Transition,0.015625,Walking,,,-0.203125,Postural Transition,,,0.09375,Sitting,-0.390625,Walking,,
-0.59375,Postural Transition,0.015625,Walking,,,-0.171875,Postural Transition,,,0.09375,Sitting,-0.421875,Walking,,
-0.609375,Postural Transition,0.03125,Walking,,,-0.171875,Postural Transition,,,0.09375,Sitting,-0.40625,Walking,,
-0.59375,Postural Transition,0.0625,Walking,,,-0.171875,Postural Transition,,,0.09375,Sitting,-0.4375,Walking,,
-0.609375,Postural Transition,0.09375,Walking,,,-0.171875,Postural Transition,,,0.09375,Sitting,-0.46875,Walking,,
-0.640625,Postural Transition,0.0625,Walking,,,-0.1875,Postural Transition,,,0.09375,Sitting,-0.484375,Walking,,
-0.65625,Postural Transition,-0.09375,Walking,,,-0.171875,Postural Transition,,,0.09375,Sitting,-0.46875,Walking,,
-0.65625,Postural Transition,-0.140625,Walking,,,-0.171875,Postural Transition,,,0.09375,Sitting,-0.484375,Walking,,
-0.671875,Postural Transition,-0.046875,Walking,,,-0.171875,Walking,,,0.09375,Sitting,-0.46875,Walking,,
-0.6875,Postural Transition,0.03125,Walking,,,-0.1875,Walking,,,0.09375,Sitting,-0.453125,Walking,,
-0.6875,Postural Transition,0.125,Walking,,,-0.203125,Walking,,,0.09375,Sitting,-0.421875,Walking,,
-0.703125,Postural Transition,0.171875,Walking,,,-0.203125,Walking,,,0.09375,Sitting,-0.421875,Walking,,
-0.671875,Postural Transition,0.1875,Walking,,,-0.203125,Walking,,,0.09375,Sitting,-0.421875,Walking,,
-0.640625,Postural Transition,0.046875,Walking,,,-0.21875,Walking,,,0.09375,Sitting,-0.46875,Walking,,
-0.578125,Postural Transition,-0.296875,Walking,,,-0.234375,Walking,,,0.09375,Sitting,-0.53125,Walking,,
-0.546875,Postural Transition,-0.390625,Walking,,,-0.265625,Walking,,,0.09375,Sitting,-0.53125,Walking,,
-0.578125,Postural Transition,-0.390625,Walking,,,-0.28125,Walking,,,0.09375,Sitting,-0.5625,Walking,,
-0.59375,Postural Transition,-0.484375,Walking,,,-0.265625,Walking,,,0.09375,Sitting,-0.53125,Walking,,
-0.578125,Postural Transition,-0.484375,Walking,,,-0.234375,Walking,,,0.09375,Sitting,-0.5,Walking,,
-0.578125,Postural Transition,-0.34375,Walking,,,-0.203125,Walking,,,0.09375,Sitting,-0.484375,Walking,,
-0.546875,Postural Transition,-0.28125,Walking,,,-0.171875,Walking,,,0.09375,Sitting,-0.5,Walking,,
-0.578125,Postural Transition,-0.296875,Walking,,,-0.203125,Walking,,,0.09375,Sitting,-0.53125,Walking,,
-0.5625,Postural Transition,-0.25,Walking,,,-0.21875,Walking,,,0.09375,Sitting,-0.546875,Walking,,
-0.546875,Postural Transition,-0.25,Walking,,,-0.203125,Walking,,,0.09375,Sitting,-0.53125,Walking,,
-0.5625,Postural Transition,-0.234375,Walking,,,-0.1875,Walking,,,0.09375,Sitting,-0.53125,Walking,,
-0.546875,Postural Transition,-0.21875,Walking,,,-0.140625,Walking,,,0.09375,Sitting,-0.546875,Walking,,
-0.5625,Postural Transition,-0.1875,Walking,,,-0.09375,Walking,,,0.09375,Sitting,-0.546875,Walking,,
-0.578125,Postural Transition,-0.203125,Walking,,,-0.09375,Walking,,,0.09375,Sitting,-0.546875,Walking,,
-0.5625,Postural Transition,-0.234375,Walking,,,-0.15625,Walking,,,0.09375,Sitting,-0.546875,Walking,,
-0.5625,Postural Transition,-0.234375,Walking,,,-0.171875,Walking,,,0.09375,Sitting,-0.546875,Walking,,
-0.53125,Postural Transition,-0.234375,Walking,,,-0.15625,Walking,,,0.078125,Sitting,-0.578125,Walking,,
-0.484375,Postural Transition,-0.21875,Walking,,,-0.1875,Walking,,,0.078125,Sitting,-0.578125,Walking,,
-0.4375,Postural Transition,-0.1875,Walking,,,-0.203125,Walking,,,0.078125,Sitting,-0.59375,Walking,,
-0.390625,Postural Transition,-0.1875,Walking,,,-0.203125,Walking,,,0.078125,Sitting,-0.578125,Walking,,
-0.40625,Postural Transition,-0.171875,Walking,,,-0.21875,Walking,,,0.09375,Sitting,-0.578125,Walking,,
-0.421875,Postural Transition,-0.171875,Walking,,,-0.25,Walking,,,0.09375,Sitting,-0.59375,Walking,,
-0.375,Postural Transition,-0.15625,Walking,,,-0.25,Walking,,,0.09375,Sitting,-0.578125,Walking,,
-0.34375,Postural Transition,-0.140625,Walking,,,-0.25,Walking,,,0.078125,Sitting,-0.578125,Walking,,
-0.328125,Postural Transition,-0.15625,Walking,,,-0.234375,Walking,,,0.078125,Sitting,-0.578125,Walking,,
-0.328125,Postural Transition,-0.15625,Walking,,,-0.203125,Walking,,,0.09375,Sitting,-0.546875,Walking,,
-0.328125,Postural Transition,-0.140625,Walking,,,-0.1875,Walking,,,0.09375,Sitting,-0.53125,Walking,,
-0.296875,Postural Transition,-0.125,Walking,,,-0.171875,Walking,,,0.09375,Sitting,-0.515625,Walking,,
-0.28125,Postural Transition,-0.125,Walking,,,-0.1875,Walking,,,0.09375,Sitting,-0.5,Walking,,
-0.265625,Postural Transition,-0.140625,Walking,,,-0.1875,Walking,,,0.09375,Sitting,-0.5,Walking,,
-0.265625,Postural Transition,-0.140625,Walking,,,-0.171875,Walking,,,0.09375,Sitting,-0.5,Walking,,
-0.25,Postural Transition,-0.140625,Walking,,,-0.15625,Walking,,,0.09375,Sitting,-0.5,Walking,,
-0.25,Postural Transition,-0.140625,Walking,,,-0.171875,Walking,,,0.09375,Sitting,-0.484375,Walking,,
-0.21875,Postural Transition,-0.125,Walking,,,-0.1875,Walking,,,0.09375,Sitting,-0.484375,Walking,,
-0.203125,Postural Transition,-0.109375,Walking,,,-0.203125,Walking,,,0.09375,Sitting,-0.46875,Walking,,
-0.234375,Postural Transition,-0.09375,Walking,,,-0.203125,Walking,,,0.09375,Sitting,-0.453125,Walking,,
-0.25,Postural Transition,-0.078125,Walking,,,-0.21875,Walking,,,0.109375,Sitting,-0.453125,Walking,,
-0.234375,Postural Transition,-0.078125,Walking,,,-0.21875,Walking,,,0.109375,Sitting,-0.4375,Walking,,
-0.203125,Postural Transition,-0.078125,Walking,,,-0.21875,Walking,,,0.109375,Sitting,-0.40625,Walking,,
-0.171875,Postural Transition,-0.078125,Walking,,,-0.203125,Walking,,,0.109375,Sitting,-0.40625,Walking,,
-0.03125,Postural Transition,-0.046875,Walking,,,-0.1875,Walking,,,0.109375,Sitting,-0.40625,Walking,,
0.03125,Postural Transition,-0.03125,Walking,,,-0.1875,Walking,,,0.109375,Sitting,-0.390625,Walking,,
-0.046875,Postural Transition,-0.078125,Walking,,,-0.1875,Walking,,,0.109375,Sitting,-0.390625,Walking,,
-0.0625,Postural Transition,-0.078125,Walking,,,-0.171875,Walking,,,0.125,Sitting,-0.390625,Walking,,
0,Postural Transition,-0.078125,Walking,,,-0.15625,Walking,,,0.125,Postural Transition,-0.390625,Walking,,
-0.0625,Postural Transition,-0.078125,Walking,,,-0.171875,Walking,,,0.109375,Postural Transition,-0.375,Walking,,
-0.0625,Postural Transition,-0.09375,Walking,,,-0.171875,Walking,,,0.09375,Postural Transition,-0.34375,Walking,,
0,Postural Transition,-0.078125,Walking,,,-0.1875,Walking,,,0.09375,Postural Transition,-0.34375,Walking,,
0.015625,Postural Transition,-0.0625,Walking,,,-0.1875,Walking,,,0.078125,Postural Transition,-0.328125,Walking,,
-0.015625,Postural Transition,-0.0625,Walking,,,-0.1875,Walking,,,0.078125,Postural Transition,-0.328125,Walking,,
-0.046875,Postural Transition,-0.015625,Walking,,,-0.1875,Walking,,,0.078125,Postural Transition,-0.34375,Walking,,
-0.0625,Postural Transition,-0.0625,Walking,,,-0.203125,Walking,,,0.078125,Postural Transition,-0.328125,Walking,,
0.109375,Postural Transition,-0.078125,Walking,,,-0.21875,Walking,,,0.078125,Postural Transition,-0.328125,Walking,,
0.015625,Postural Transition,-0.078125,Walking,,,-0.21875,Walking,,,0.078125,Postural Transition,-0.328125,Walking,,
0.015625,Postural Transition,-0.125,Walking,,,-0.21875,Walking,,,0.078125,Postural Transition,-0.3125,Walking,,
0,Postural Transition,-0.09375,Walking,,,-0.21875,Walking,,,0.078125,Postural Transition,-0.34375,Walking,,
0,Postural Transition,-0.125,Walking,,,-0.21875,Walking,,,0.078125,Postural Transition,-0.328125,Walking,,
-0.015625,Postural Transition,-0.203125,Walking,,,-0.21875,Walking,,,0.0625,Postural Transition,-0.34375,Walking,,
-0.015625,Postural Transition,-0.234375,Walking,,,-0.21875,Walking,,,0.0625,Postural Transition,-0.390625,Walking,,
-0.015625,Postural Transition,-0.25,Walking,,,-0.234375,Walking,,,0.0625,Postural Transition,-0.515625,Walking,,
0.03125,Postural Transition,-0.3125,Walking,,,-0.234375,Walking,,,0.0625,Postural Transition,-0.65625,Walking,,
0.046875,Postural Transition,-0.34375,Walking,,,-0.21875,Walking,,,0.0625,Postural Transition,-0.625,Walking,,
0.046875,Postural Transition,-0.359375,Walking,,,-0.21875,Walking,,,0.0625,Postural Transition,-0.484375,Walking,,
0.015625,Postural Transition,-0.375,Walking,,,-0.21875,Walking,,,0.0625,Postural Transition,-0.484375,Walking,,
0.03125,Postural Transition,-0.328125,Walking,,,-0.203125,Walking,,,0.046875,Postural Transition,-0.515625,Walking,,
0.015625,Postural Transition,-0.265625,Walking,,,-0.203125,Walking,,,0.0625,Postural Transition,-0.5,Walking,,
0.046875,Postural Transition,-0.25,Walking,,,-0.171875,Walking,,,0.078125,Postural Transition,-0.46875,Walking,,
0.078125,Postural Transition,-0.25,Walking,,,-0.15625,Walking,,,0.0625,Postural Transition,-0.4375,Walking,,
0.109375,Postural Transition,-0.25,Walking,,,-0.171875,Walking,,,0.078125,Postural Transition,-0.40625,Walking,,
0.0625,Postural Transition,-0.25,Walking,,,-0.1875,Walking,,,0.0625,Postural Transition,-0.453125,Walking,,
0.09375,Postural Transition,-0.25,Walking,,,-0.203125,Walking,,,0.078125,Postural Transition,-0.453125,Walking,,
0.078125,Postural Transition,-0.21875,Walking,,,-0.21875,Walking,,,0.0625,Postural Transition,-0.453125,Walking,,
0.0625,Postural Transition,-0.21875,Walking,,,-0.234375,Walking,,,0.046875,Postural Transition,-0.453125,Walking,,
0.03125,Postural Transition,-0.234375,Walking,,,-0.21875,Walking,,,0.03125,Postural Transition,-0.46875,Walking,,
0.046875,Postural Transition,-0.21875,Walking,,,-0.21875,Walking,,,0.015625,Postural Transition,-0.484375,Walking,,
0.046875,Postural Transition,-0.203125,Walking,,,-0.234375,Walking,,,0.03125,Postural Transition,-0.5,Walking,,
0.03125,Postural Transition,-0.171875,Walking,,,-0.21875,Walking,,,0.03125,Postural Transition,-0.46875,Walking,,
0.03125,Postural Transition,-0.140625,Walking,,,-0.21875,Walking,,,0.046875,Postural Transition,-0.484375,Walking,,
0.03125,Postural Transition,-0.125,Walking,,,-0.21875,Walking,,,0.03125,Postural Transition,-0.5,Walking,,
0.046875,Postural Transition,-0.109375,Walking,,,-0.21875,Walking,,,0.015625,Postural Transition,-0.53125,Walking,,
0.03125,Postural Transition,-0.109375,Walking,,,-0.21875,Walking,,,-0.015625,Postural Transition,-0.515625,Walking,,
0.0625,Postural Transition,-0.109375,Walking,,,-0.203125,Walking,,,-0.015625,Postural Transition,-0.515625,Walking,,
0,Postural Transition,-0.109375,Walking,,,-0.203125,Walking,,,0,Postural Transition,-0.5,Walking,,
0,Postural Transition,-0.109375,Walking,,,-0.21875,Walking,,,0,Postural Transition,-0.5,Walking,,
0.03125,Postural Transition,-0.109375,Walking,,,-0.21875,Walking,,,-0.015625,Postural Transition,-0.5,Walking,,
0.0625,Postural Transition,-0.09375,Walking,,,-0.21875,Walking,,,-0.0625,Postural Transition,-0.5,Walking,,
0.046875,Postural Transition,-0.109375,Walking,,,-0.21875,Walking,,,-0.0625,Postural Transition,-0.484375,Walking,,
0.03125,Postural Transition,-0.109375,Walking,,,-0.21875,Walking,,,-0.078125,Postural Transition,-0.46875,Walking,,
0.015625,Postural Transition,-0.09375,Walking,,,-0.234375,Walking,,,-0.046875,Postural Transition,-0.453125,Walking,,
0.015625,Postural Transition,-0.09375,Walking,,,-0.234375,Walking,,,-0.09375,Postural Transition,-0.4375,Walking,,
0.015625,Postural Transition,-0.078125,Walking,,,-0.21875,Walking,,,-0.09375,Postural Transition,-0.46875,Walking,,
0,Postural Transition,-0.078125,Walking,,,-0.21875,Walking,,,-0.109375,Postural Transition,-0.46875,Walking,,
0.015625,Postural Transition,-0.09375,Walking,,,-0.21875,Walking,,,-0.109375,Postural Transition,-0.4375,Walking,,
0.03125,Postural Transition,-0.078125,Walking,,,-0.21875,Walking,,,-0.09375,Postural Transition,-0.453125,Walking,,
0.03125,Sitting,-0.015625,Walking,,,,,,,-0.078125,Postural Transition,-0.421875,Walking,,
0.015625,Sitting,0.015625,Walking,,,,,,,-0.109375,Postural Transition,-0.40625,Walking,,
0,Sitting,0,Walking,,,,,,,-0.125,Postural Transition,-0.40625,Walking,,
0,Sitting,-0.03125,Walking,,,,,,,-0.15625,Postural Transition,-0.421875,Walking,,
0,Sitting,-0.046875,Walking,,,,,,,-0.203125,Postural Transition,-0.421875,Walking,,
-0.015625,Sitting,-0.03125,Walking,,,,,,,-0.25,Postural Transition,-0.421875,Walking,,
0,Sitting,-0.015625,Walking,,,,,,,-0.25,Postural Transition,-0.421875,Walking,,
0,Sitting,-0.046875,Walking,,,,,,,-0.265625,Postural Transition,-0.40625,Walking,,
0.015625,Sitting,-0.03125,Walking,,,,,,,-0.296875,Postural Transition,-0.390625,Walking,,
0.015625,Sitting,0,Walking,,,,,,,-0.3125,Postural Transition,-0.390625,Walking,,
0,Sitting,0.015625,Walking,,,,,,,-0.328125,Postural Transition,-0.390625,Walking,,
0.015625,Sitting,0.03125,Walking,,,,,,,-0.34375,Postural Transition,-0.375,Walking,,
0.015625,Sitting,0.03125,Walking,,,,,,,-0.34375,Postural Transition,-0.375,Walking,,
0.03125,Sitting,0.046875,Walking,,,,,,,-0.359375,Postural Transition,-0.359375,Walking,,
0.03125,Sitting,-0.015625,Walking,,,,,,,-0.375,Postural Transition,-0.359375,Walking,,
0.0625,Sitting,-0.078125,Walking,,,,,,,-0.375,Postural Transition,-0.359375,Walking,,
0.0625,Sitting,-0.1875,Walking,,,,,,,-0.359375,Postural Transition,-0.375,Walking,,
0.046875,Sitting,-0.171875,Walking,,,,,,,-0.359375,Postural Transition,-0.390625,Walking,,
0.046875,Sitting,-0.0625,Walking,,,,,,,-0.375,Postural Transition,-0.390625,Walking,,
0.046875,Sitting,-0.15625,Walking,,,,,,,-0.359375,Postural Transition,-0.40625,Walking,,
0.09375,Sitting,-0.234375,Walking,,,,,,,-0.34375,Postural Transition,-0.40625,Walking,,
0.046875,Sitting,-0.203125,Walking,,,,,,,-0.359375,Postural Transition,-0.40625,Walking,,
0.046875,Sitting,-0.15625,Walking,,,,,,,-0.34375,Postural Transition,-0.40625,Walking,,
0.0625,Sitting,-0.171875,Walking,,,,,,,-0.34375,Postural Transition,-0.390625,Walking,,
0.078125,Sitting,-0.1875,Walking,,,,,,,-0.34375,Postural Transition,-0.40625,Walking,,
0.0625,Sitting,-0.203125,Walking,,,,,,,-0.34375,Postural Transition,-0.375,Walking,,
0.078125,Sitting,-0.21875,Walking,,,,,,,-0.3125,Postural Transition,-0.390625,Walking,,
0.09375,Sitting,-0.25,Walking,,,,,,,-0.3125,Postural Transition,-0.4375,Walking,,
0.109375,Sitting,-0.265625,Walking,,,,,,,-0.296875,Postural Transition,-0.359375,Walking,,
0.0625,Sitting,-0.265625,Walking,,,,,,,-0.3125,Postural Transition,-0.375,Walking,,
0.0625,Sitting,-0.25,Walking,,,,,,,-0.3125,Postural Transition,-0.359375,Walking,,
0.046875,Sitting,-0.234375,Walking,,,,,,,-0.328125,Postural Transition,-0.34375,Walking,,
0.078125,Sitting,-0.234375,Walking,,,,,,,-0.296875,Postural Transition,-0.296875,Walking,,
0.078125,Sitting,-0.234375,Walking,,,,,,,-0.296875,Postural Transition,-0.28125,Walking,,
0.078125,Sitting,-0.234375,Walking,,,,,,,-0.3125,Postural Transition,-0.296875,Walking,,
0.078125,Sitting,-0.25,Walking,,,,,,,-0.296875,Postural Transition,-0.578125,Walking,,
0.078125,Sitting,-0.234375,Walking,,,,,,,-0.28125,Postural Transition,-0.671875,Walking,,
0.078125,Sitting,-0.25,Walking,,,,,,,-0.28125,Postural Transition,-0.375,Walking,,
0.078125,Sitting,-0.25,Walking,,,,,,,-0.265625,Postural Transition,-0.453125,Walking,,
0.09375,Sitting,-0.25,Walking,,,,,,,-0.28125,Postural Transition,-0.59375,Walking,,
0.078125,Sitting,-0.25,Walking,,,,,,,-0.28125,Postural Transition,-0.640625,Walking,,
0.0625,Sitting,-0.25,Walking,,,,,,,-0.28125,Postural Transition,-0.671875,Walking,,
0.0625,Sitting,-0.25,Walking,,,,,,,-0.28125,Postural Transition,-0.671875,Walking,,
0.0625,Sitting,-0.25,Walking,,,,,,,-0.265625,Postural Transition,-0.71875,Walking,,
0.078125,Sitting,-0.25,Walking,,,,,,,-0.25,Postural Transition,-0.78125,Walking,,
0.078125,Sitting,-0.265625,Walking,,,,,,,-0.265625,Postural Transition,-0.671875,Walking,,
0.09375,Sitting,-0.265625,Walking,,,,,,,-0.25,Postural Transition,-0.609375,Walking,,
0.078125,Sitting,-0.25,Walking,,,,,,,-0.265625,Postural Transition,-0.65625,Walking,,
0.09375,Sitting,-0.25,Walking,,,,,,,-0.265625,Postural Transition,-0.578125,Walking,,
0.09375,Sitting,-0.234375,Walking,,,,,,,-0.265625,Postural Transition,-0.546875,Walking,,
0.09375,Sitting,-0.234375,Walking,,,,,,,-0.25,Postural Transition,-0.53125,Walking,,
0.09375,Sitting,-0.21875,Walking,,,,,,,-0.25,Postural Transition,-0.53125,Walking,,
0.09375,Sitting,-0.203125,Walking,,,,,,,-0.234375,Postural Transition,-0.53125,Walking,,
0.09375,Sitting,-0.203125,Walking,,,,,,,-0.25,Postural Transition,-0.46875,Walking,,
0.09375,Sitting,-0.203125,Walking,,,,,,,-0.25,Postural Transition,-0.46875,Walking,,
0.078125,Sitting,-0.21875,Walking,,,,,,,-0.234375,Postural Transition,-0.5,Walking,,
0.09375,Sitting,-0.234375,Walking,,,,,,,-0.234375,Postural Transition,-0.5,Walking,,
0.09375,Sitting,-0.234375,Walking,,,,,,,-0.234375,Postural Transition,-0.5,Walking,,
0.09375,Sitting,-0.234375,Walking,,,,,,,-0.234375,Postural Transition,-0.515625,Walking,,
0.109375,Sitting,-0.25,Walking,,,,,,,-0.21875,Postural Transition,-0.515625,Walking,,
0.109375,Sitting,-0.21875,Walking,,,,,,,-0.21875,Postural Transition,-0.53125,Walking,,
0.109375,Sitting,-0.234375,Walking,,,,,,,-0.25,Postural Transition,-0.515625,Walking,,
0.125,Sitting,-0.21875,Walking,,,,,,,-0.21875,Postural Transition,-0.515625,Walking,,
0.125,Sitting,-0.21875,Walking,,,,,,,-0.203125,Postural Transition,-0.5,Walking,,
0.125,Sitting,-0.21875,Walking,,,,,,,-0.1875,Postural Transition,-0.515625,Walking,,
0.109375,Sitting,-0.203125,Walking,,,,,,,-0.203125,Postural Transition,-0.53125,Walking,,
0.125,Sitting,-0.21875,Walking,,,,,,,-0.203125,Postural Transition,-0.546875,Walking,,
0.109375,Sitting,-0.203125,Walking,,,,,,,-0.203125,Postural Transition,-0.5625,Walking,,
0.109375,Sitting,-0.1875,Walking,,,,,,,-0.1875,Postural Transition,-0.5625,Walking,,
0.109375,Sitting,-0.203125,Walking,,,,,,,-0.1875,Postural Transition,-0.609375,Walking,,
0.109375,Sitting,-0.1875,Walking,,,,,,,-0.203125,Postural Transition,-0.609375,Walking,,
0.109375,Sitting,-0.203125,Walking,,,,,,,-0.203125,Postural Transition,-0.609375,Walking,,
0.109375,Sitting,-0.171875,Walking,,,,,,,-0.203125,Postural Transition,-0.625,Walking,,
0.109375,Sitting,-0.203125,Walking,,,,,,,-0.1875,Postural Transition,-0.625,Walking,,
0.09375,Sitting,-0.234375,Walking,,,,,,,-0.203125,Postural Transition,-0.609375,Walking,,
0.09375,Sitting,-0.125,Walking,,,,,,,-0.1875,Postural Transition,-0.59375,Walking,,
0.09375,Sitting,-0.140625,Walking,,,,,,,-0.171875,Postural Transition,-0.578125,Walking,,
0.09375,Sitting,-0.1875,Walking,,,,,,,-0.171875,Postural Transition,-0.5625,Walking,,
0.09375,Sitting,-0.171875,Walking,,,,,,,-0.1875,Postural Transition,-0.546875,Walking,,
0.09375,Sitting,-0.140625,Walking,,,,,,,-0.15625,Postural Transition,-0.53125,Walking,,
0.09375,Sitting,-0.125,Walking,,,,,,,-0.171875,Postural Transition,-0.515625,Walking,,
0.09375,Sitting,-0.171875,Walking,,,,,,,-0.1875,Postural Transition,-0.515625,Walking,,
0.09375,Sitting,-0.203125,Walking,,,,,,,-0.203125,Postural Transition,-0.5,Walking,,
0.09375,Sitting,-0.203125,Walking,,,,,,,-0.1875,Postural Transition,-0.5,Walking,,
0.09375,Sitting,-0.1875,Walking,,,,,,,-0.203125,Postural Transition,-0.5,Walking,,
0.09375,Sitting,-0.1875,Walking,,,,,,,-0.234375,Postural Transition,-0.484375,Walking,,
0.09375,Sitting,-0.140625,Walking,,,,,,,-0.234375,Postural Transition,-0.4375,Walking,,
0.09375,Sitting,-0.09375,Walking,,,,,,,-0.21875,Postural Transition,-0.46875,Walking,,
0.09375,Sitting,-0.078125,Walking,,,,,,,-0.21875,Postural Transition,-0.453125,Walking,,
0.09375,Sitting,-0.109375,Walking,,,,,,,-0.203125,Postural Transition,-0.453125,Walking,,
0.09375,Sitting,-0.125,Walking,,,,,,,-0.1875,Postural Transition,-0.46875,Walking,,
0.09375,Sitting,-0.140625,Walking,,,,,,,-0.15625,Postural Transition,-0.46875,Walking,,
0.09375,Sitting,-0.125,Walking,,,,,,,-0.15625,Postural Transition,-0.453125,Walking,,
0.09375,Sitting,-0.046875,Walking,,,,,,,-0.171875,Postural Transition,-0.390625,Walking,,
0.09375,Sitting,0.03125,Walking,,,,,,,-0.171875,Postural Transition,-0.40625,Walking,,
0.09375,Sitting,0.046875,Postural Transition,,,,,,,-0.140625,Postural Transition,-0.4375,Walking,,
0.09375,Sitting,0.015625,Postural Transition,,,,,,,-0.140625,Postural Transition,-0.4375,Walking,,
0.09375,Sitting,-0.03125,Postural Transition,,,,,,,-0.140625,Postural Transition,-0.421875,Walking,,
0.09375,Sitting,-0.0625,Postural Transition,,,,,,,-0.140625,Postural Transition,-0.40625,Walking,,
0.09375,Sitting,-0.0625,Postural Transition,,,,,,,-0.140625,Postural Transition,-0.40625,Walking,,
0.09375,Sitting,-0.046875,Postural Transition,,,,,,,-0.125,Postural Transition,-0.421875,Walking,,
0.09375,Sitting,-0.015625,Postural Transition,,,,,,,-0.125,Postural Transition,-0.421875,Walking,,
0.09375,Sitting,-0.015625,Postural Transition,,,,,,,-0.140625,Postural Transition,-0.421875,Walking,,
0.109375,Sitting,-0.03125,Postural Transition,,,,,,,-0.125,Postural Transition,-0.421875,Walking,,
0.09375,Sitting,-0.03125,Postural Transition,,,,,,,-0.109375,Postural Transition,-0.4375,Walking,,
0.09375,Sitting,-0.015625,Postural Transition,,,,,,,-0.09375,Postural Transition,-0.453125,Walking,,
0.09375,Sitting,-0.015625,Postural Transition,,,,,,,-0.09375,Postural Transition,-0.4375,Walking,,
0.09375,Sitting,-0.03125,Postural Transition,,,,,,,-0.078125,Postural Transition,-0.421875,Walking,,
0.078125,Sitting,-0.015625,Postural Transition,,,,,,,-0.078125,Postural Transition,-0.46875,Walking,,
0.09375,Sitting,-0.03125,Postural Transition,,,,,,,-0.09375,Postural Transition,-0.546875,Walking,,
0.109375,Sitting,-0.0625,Postural Transition,,,,,,,-0.078125,Postural Transition,-0.59375,Walking,,
0.109375,Sitting,-0.078125,Postural Transition,,,,,,,-0.0625,Postural Transition,-0.515625,Walking,,
